,year,biome,country_of_production,product_type,forest_500_soy,zero_deforestation_paraguay_soy,department,district_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob,land_use,soy_deforestation_5_year_total_exposure,department_trase_id
876,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,1053.68,343691.66001567367,401.2680548175332,1.4751519999999998,PY-07
877,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,1053.68,343691.66001567367,401.2680548175332,1.4751519999999998,PY-07
878,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,1053.68,343691.66001567367,401.2680548175332,1.4751519999999998,PY-07
879,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,1053.68,343691.66001567367,401.2680548175332,1.4751519999999998,PY-07
880,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,1053.68,343691.66001567367,401.2680548175332,1.4751519999999998,PY-07
881,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,1053.68,343691.66001567367,401.2680548175332,1.4751519999999998,PY-07
882,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,1053.68,343691.66001567367,401.2680548175332,1.4751519999999998,PY-07
883,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ALTO PARANA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,1053.68,343691.66001567367,467.5395692391551,1.159048,PY-10
884,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,1053.6799999999998,343691.66001567367,401.268054817533,1.4751519999999996,PY-07
885,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},ITAPUA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,1051.58,728801.2977250225,400.4683215824743,1.4722119999999996,PY-07
886,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,NETHERLANDS,EUROPEAN UNION,1050.72,612160.0126702234,422.6336482228752,5.8840319999999995,PY-05
887,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,,{NONE},CONCEPCION,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,UNITED KINGDOM,EUROPEAN UNION,1048.37,333197.5847824407,429.4592093348658,68.14405,PY-01
888,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CANINDEYU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,TURKEY,TURKEY,1045.93,339032.44796161196,467.96002806549666,4.758981500000001,PY-14
889,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CANINDEYU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,GREECE,EUROPEAN UNION,1037.6,331991.05908717436,464.23309888879675,4.72108,PY-14
890,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,PERU,PERU,1034.91,647059.1537815018,424.13312543209986,5.019313499999999,PY-06
891,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ITAPUA,SAN LORENZO,BUNGE PARAGUAY SA,BUNGE,CHILE,CHILE,1033.55,328565.12097355275,393.6020405214689,1.4469699999999996,PY-07
892,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,POLAND,EUROPEAN UNION,1024.99,297604.84257977566,404.6325563507855,9.9936525,PY-04
893,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{UNKNOWN},ITAPUA,BELLA VISTA,OLEAGINOSA RAATZ,OLEAGINOSA RAATZ,BRAZIL,BRAZIL,1020.01,703800.0,388.4456652820894,1.4280139999999997,PY-07
894,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,EGYPT,EGYPT,1013.08,337564.221355939,453.26259427743094,4.609514000000001,PY-14
895,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},ITAPUA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,PAKISTAN,PAKISTAN,1004.5,642022.024339295,382.5390641031548,1.4063,PY-07
896,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,BUNGE PARAGUAY SA,BUNGE,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,1003.1,327190.33107342967,448.79743783283743,4.5641050000000005,PY-14
897,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ALTO PARANA,CIUDAD DEL ESTE,INVERSIONES AGRICOLA,INVERSIONES AGRICOLA,BRAZIL,BRAZIL,1000.0,323000.0,443.7206450147627,1.1,PY-10
898,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ALTO PARANA,CIUDAD DEL ESTE,LAR SRL,LAR,BRAZIL,BRAZIL,1000.0,323000.0,443.7206450147627,1.1,PY-10
899,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,PORTUGAL,EUROPEAN UNION,998.87,315759.65243985667,446.9048915642372,4.5448585,PY-14
900,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,CHILE,CHILE,997.51,342814.5722354609,551.4771697944326,0.5985059999999999,PY-08
901,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,INDIA,INDIA,988.96,644688.7701313884,376.6210381637191,1.3845439999999998,PY-07
902,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,NETHERLANDS,EUROPEAN UNION,988.64,313160.0334624264,438.679978487395,1.087504,PY-10
903,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,NETHERLANDS,EUROPEAN UNION,980.62,280520.3862486053,394.4371555888494,5.491471999999999,PY-05
904,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ROMANIA,EUROPEAN UNION,979.86,309235.0320996456,373.1555274784641,1.3718039999999998,PY-07
905,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},CAAZAPA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,NETHERLANDS,EUROPEAN UNION,979.59,315728.8365914406,401.4615457788898,4.751011500000001,PY-06
906,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,POLAND,EUROPEAN UNION,976.09,315157.4201219084,392.6150427267646,5.466103999999999,PY-05
907,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},ALTO PARANA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,NETHERLANDS,EUROPEAN UNION,966.11,311382.88022145495,428.6829523552123,1.062721,PY-10
908,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,ADM PARAGUAY,ADM,ALGERIA,ALGERIA,959.34,290900.9961748742,378.7160817271999,9.353565,PY-04
909,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ALTO PARANA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,954.79,311436.866959526,423.6600346536452,1.050269,PY-10
910,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,MINGA GUAZU,CARGILL AGROPECUARIA SACI,CARGILL,URUGUAY,URUGUAY,954.11,80346.4125635199,383.773974137665,5.343015999999999,PY-05
911,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,ADM PARAGUAY,ADM,DENMARK,EUROPEAN UNION,954.0,264128.8888852702,393.5136345444515,19.7478,PY-02
912,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,PERU,PERU,949.1200000000002,593409.5138481733,391.5006926822117,19.646784,PY-02
913,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,NETHERLANDS,EUROPEAN UNION,944.7,299242.03016504465,359.7657081714786,1.32258,PY-07
914,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,INDIA,INDIA,925.85,508763.2641704839,372.4068859516798,5.184759999999999,PY-05
915,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,ADM PARAGUAY,ADM,LEBANON,LEBANON,922.65,321125.7847680339,409.3988531228708,1.0149150000000002,PY-10
916,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,UNITED KINGDOM,EUROPEAN UNION,922.34,310710.3382777456,351.25045334485185,1.291276,PY-07
917,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,ECUADOR,ECUADOR,921.9,317705.9587714454,380.2727669670125,19.08333,PY-02
918,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,ITALY,EUROPEAN UNION,919.19,285271.5959551214,411.25522568195186,4.1823145,PY-14
919,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,BUNGE PARAGUAY SA,BUNGE,PERU,PERU,916.75,310679.8949366875,406.7809013172837,1.008425,PY-10
920,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},ALTO PARANA,HOHENAU,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,915.39,296172.1106121786,406.1774412400635,1.006929,PY-10
921,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,PAKISTAN,PAKISTAN,913.2,568255.4056063131,367.3186458401188,5.113919999999999,PY-05
922,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,912.36,297595.44762723125,347.44981635157217,1.2773039999999998,PY-07
923,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,CHILE,CHILE,911.59,309895.2252660178,376.020014794944,18.869912999999997,PY-02
924,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,ADM PARAGUAY,ADM,MAURITIUS,MAURITIUS,894.64,253211.2059668009,396.97023785600726,0.984104,PY-10
925,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},ITAPUA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,BANGLADESH,BANGLADESH,892.8900000000001,581695.8319781423,340.03514678652647,1.250046,PY-07
926,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},ITAPUA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,MADAGASCAR,MADAGASCAR,892.89,559275.2043259807,340.0351467865264,1.2500459999999998,PY-07
927,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLA DEL ROSARIO,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,SWITZERLAND,SWITZERLAND,892.77,295072.71480291506,399.43464118634455,4.0621035,PY-14
928,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,INDIA,INDIA,891.01,548467.4734386904,492.59824268281767,0.5346059999999999,PY-08
929,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,PERU,PERU,876.27,278293.89594484674,352.4642025737197,4.907111999999999,PY-05
930,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,ADM PARAGUAY,ADM,ALGERIA,ALGERIA,873.06,264738.4669183705,357.64439778122033,56.7489,PY-01
931,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,ADM PARAGUAY,ADM,UNITED KINGDOM,EUROPEAN UNION,868.07,238388.28858879436,385.18058031796505,0.954877,PY-10
932,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,ADM PARAGUAY,ADM,URUGUAY,URUGUAY,865.39,93475.0203638468,356.96306519750834,17.913572999999996,PY-02
933,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,BUNGE PARAGUAY SA,BUNGE,EGYPT,EGYPT,863.0,617040.6238381868,353.5233721453201,56.095,PY-01
934,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,845.99,240715.67494765724,378.5047796153944,3.8492545,PY-14
935,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,,{NONE},MISIONES,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ALGERIA,ALGERIA,843.97,544299.0251217977,466.5920010740818,0.506382,PY-08
936,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,NETHERLANDS,EUROPEAN UNION,843.2,267092.8654629788,321.1119351436337,1.18048,PY-07
937,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,ITALY,EUROPEAN UNION,842.25,295654.83029213944,338.7802556491897,4.716599999999999,PY-05
938,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,833.4100000000001,237134.5502408719,341.5531670061807,4.0420385,PY-06
939,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,ADM PARAGUAY,ADM,DENMARK,EUROPEAN UNION,831.6500000000001,230252.60347826913,459.7808425575082,0.49899,PY-08
940,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,ADM PARAGUAY,ADM,ARGENTINA,ARGENTINA,823.83,252734.67378798977,313.73534811359076,1.1533619999999998,PY-07
941,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,POLAND,EUROPEAN UNION,822.57,238834.3718143633,336.9614371095898,53.46705000000001,PY-01
942,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,ADM PARAGUAY,ADM,ALGERIA,ALGERIA,818.35,248146.9367426135,311.6484251954372,1.14569,PY-07
943,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,ITALY,EUROPEAN UNION,817.84,259574.0205403771,337.3492566832644,16.929287999999996,PY-02
944,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,814.34,265623.1840549115,310.1213155418248,1.140076,PY-07
945,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,BUNGE PARAGUAY SA,BUNGE,EGYPT,EGYPT,808.9,578369.8245046096,308.0496256376723,1.1324599999999998,PY-07
946,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ALTO PARANA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,ARGENTINA,ARGENTINA,808.71,254531.0305934061,358.8413228298887,0.8895810000000001,PY-10
947,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,ADM PARAGUAY,ADM,ITALY,EUROPEAN UNION,799.45,227458.1905560764,315.5967347726666,7.7946375,PY-04
948,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,ADM PARAGUAY,ADM,SPAIN,EUROPEAN UNION,787.84,475485.8030660674,349.58087296843064,0.8666240000000001,PY-10
949,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,,{NONE},CONCEPCION,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,785.62,253817.04681796528,321.8250656139124,51.0653,PY-01
950,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,,{NONE},MISIONES,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,783.6899999999999,543140.9254486394,433.265975475132,0.4702139999999999,PY-08
951,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,776.8499999999999,239612.3920891341,295.844173169274,1.0875899999999996,PY-07
952,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,2.0,{NONE},ITAPUA,HOHENAU,VICENTIN PARAGUAY,VICENTIN PARAGUAY,ARGENTINA,ARGENTINA,774.63,250627.67038692537,294.99874089221174,1.0844819999999995,PY-07
953,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,NETHERLANDS,EUROPEAN UNION,774.21,451061.6211748267,294.8387942452,1.083894,PY-07
954,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,NETHERLANDS,EUROPEAN UNION,767.83,243216.95871316135,340.70202286168524,0.8446130000000001,PY-10
955,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,764.3100000000001,217473.00436546872,315.26876941160356,15.821217,PY-02
956,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,NETHERLANDS,EUROPEAN UNION,763.5,241845.1459487327,290.7601547463998,1.0688999999999995,PY-07
957,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,PERU,PERU,754.74,255026.774191678,287.4241246801543,1.056636,PY-07
958,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},SAN PEDRO,TOBATI,FRANCISCO VIERCI Y CIA,FRANCISCO VIERCI Y CIA,ARGENTINA,ARGENTINA,752.14,234630.22458706747,310.24878939859934,15.569297999999996,PY-02
959,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,NETHERLANDS,EUROPEAN UNION,751.81,238143.6815903724,286.30830640457214,1.052534,PY-07
960,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,747.8400000000001,243926.87984107257,308.4750906265437,15.480288,PY-02
961,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,CHILE,CHILE,745.5900000000001,239707.18613238467,299.9004699429853,4.175304,PY-05
962,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,,{NONE},MISIONES,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,743.01,466714.4551162319,410.7758838798222,0.445806,PY-08
963,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ALTO PARANA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,741.54,241878.6547426386,329.0366071042471,0.815694,PY-10
964,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ECUADOR,ECUADOR,741.5,244146.05680211616,282.3819970457832,1.0380999999999998,PY-07
965,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,BANGLADESH,BANGLADESH,741.4699999999999,410583.6364863455,409.9244890652504,0.4448819999999999,PY-08
966,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,737.36,240514.39039292233,280.80538009666714,1.032304,PY-07
967,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},ITAPUA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,736.38,237909.97732246848,280.4321712536397,1.0309319999999995,PY-07
968,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,BUNGE PARAGUAY SA,BUNGE,OMAN,OMAN,734.84,290407.20145021565,301.0233079806107,47.7646,PY-01
969,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,ADM PARAGUAY,ADM,ITALY,EUROPEAN UNION,727.56,207001.46595456492,298.0410945979711,47.2914,PY-01
970,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ITAPUA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,726.08,236833.2933826028,276.509670148351,1.016512,PY-07
971,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,THAILAND,THAILAND,722.85,209290.91019931392,323.410654907254,3.2889675000000005,PY-14
972,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,NETHERLANDS,EUROPEAN UNION,718.87,227709.92202582184,318.97746008176244,0.790757,PY-10
